Fecha,Hora corte,Operaciones realizadas,Ocupacion camas,Capacidad camas,Ocupacion UCI,Capacidad UCI,Operaciones pendientes,Cancelaciones del dia,Modo saturado,Resumen
2026-01-04,20:00,26,61,75,1,2,654,0,False,"--- Resumen del día 2026-01-04 ---
Operaciones realizadas: 26
Ocupación camas: 61/75 | UCI: 1/2
Operaciones pendientes: 654

Presiona 'Reanudar' para continuar."
