Timestamp,Operaciones_Realizadas,Operaciones_Pendientes,Operaciones_En_Curso,Operaciones_Canceladas,Camas_Ocupadas,UCI_Ocupadas,Modo_Saturado
2026-02-04 20:00:00,858,179,0,0,75,2,True
