Fecha,Hora corte,Operaciones realizadas,Ocupacion camas,Capacidad camas,Ocupacion UCI,Capacidad UCI,Operaciones pendientes,Cancelaciones del dia,Modo saturado,Resumen
2026-01-04,20:00,31,67,75,1,2,106,1,False,"--- Resumen del día 2026-01-04 ---
Operaciones realizadas: 31
Ocupación camas: 67/75 | UCI: 1/2
Operaciones pendientes: 106
Cancelaciones: 1

 Baja disponibilidad de camas
Evaluar reprogramación manual
Presiona 'Reprogramar semana' si lo deseas."
