Fecha,Hora_Corte,Realizadas_Hoy,Canceladas_Hoy,Camas_Ocupadas_Fin_Dia,UCI_Ocupadas_Fin_Dia,Acumulado_Realizadas,Acumulado_Canceladas_Definitivas,Operaciones_En_Sistema,Restantes_Lista_Espera_Global
2026-02-09,20:00,5,0,73,2,801,0,106,456
