Fecha,Hora_Corte,Realizadas_Hoy,Canceladas_Hoy,Camas_Ocupadas_Fin_Dia,UCI_Ocupadas_Fin_Dia,Acumulado_Realizadas,Acumulado_Canceladas_Definitivas,Operaciones_En_Sistema,Restantes_Lista_Espera_Global
2026-02-20,20:00,20,0,54,1,955,1,56,301
