Fecha,Hora corte,Operaciones realizadas,Ocupacion camas,Capacidad camas,Ocupacion UCI,Capacidad UCI,Operaciones pendientes,Cancelaciones del dia,Modo saturado,Resumen
2026-01-04,20:00,24,75,75,0,2,111,25,True,"--- Resumen del día 2026-01-04 ---
Operaciones realizadas: 24
Ocupación camas: 75/75 | UCI: 0/2
Operaciones pendientes: 111
Cancelaciones: 25

 Baja disponibilidad de camas
Evaluar reprogramación manual
Presiona 'Reprogramar semana' si lo deseas."
